Order_ID,Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
309901416,North America,Greenland,Baby Food,Offline,C,5/14/11,6/1/11,5570,255.28,159.42
454777181,Australia and Oceania,Australia,Personal Care,Offline,H,9/28/16,10/23/16,7529,81.73,56.67
995998466,Australia and Oceania,Palau,Cereal,Online,H,8/1/11,8/27/11,6934,205.7,117.11
172676599,Central America and the Caribbean,El Salvador,Snacks,Offline,C,3/25/17,5/4/17,7698,152.58,97.44
794235408,Middle East and North Africa,Algeria,Vegetables,Online,H,6/13/14,7/6/14,762,154.06,90.93
790411221,Sub-Saharan Africa,Sao Tome and Principe,Snacks,Online,L,5/9/15,6/24/15,9100,152.58,97.44
861252868,Europe,Austria,Office Supplies,Online,L,3/12/14,3/28/14,2717,651.21,524.96
427121675,Australia and Oceania,Samoa ,Vegetables,Offline,L,11/10/13,11/15/13,3650,154.06,90.93
778691470,Sub-Saharan Africa,Liberia,Personal Care,Offline,L,7/8/14,8/1/14,965,81.73,56.67
126948583,Europe,Vatican City,Baby Food,Online,C,5/24/17,7/9/17,5762,255.28,159.42
353191840,Europe,Estonia,Clothes,Offline,H,6/8/13,7/9/13,6169,109.28,35.84
259032571,Europe,Belgium,Vegetables,Online,L,5/9/17,5/13/17,2349,154.06,90.93
516394603,Sub-Saharan Africa,Senegal,Clothes,Online,M,11/10/10,12/9/10,1493,109.28,35.84
517514264,Europe,Georgia,Meat,Offline,L,8/3/14,9/4/14,2826,421.89,364.69
624940383,Europe,United Kingdom,Cosmetics,Offline,H,3/2/16,3/30/16,2602,437.2,263.33
821534287,Australia and Oceania,Solomon Islands,Fruits,Offline,L,11/9/11,12/23/11,9107,9.33,6.92
260469806,Sub-Saharan Africa,Gabon,Fruits,Online,M,5/4/10,6/19/10,7659,9.33,6.92
415233266,Sub-Saharan Africa,Equatorial Guinea,Vegetables,Online,H,10/18/13,10/31/13,5606,154.06,90.93
129623496,Middle East and North Africa,Saudi Arabia,Baby Food,Online,M,2/10/14,2/25/14,7328,255.28,159.42
567751824,Europe,Malta,Cosmetics,Online,C,10/21/11,11/21/11,9236,437.2,263.33
264042079,Sub-Saharan Africa,Swaziland,Cosmetics,Online,L,3/31/12,5/1/12,4774,437.2,263.33
973230588,Asia,Myanmar,Snacks,Online,H,4/22/14,6/8/14,9413,152.58,97.44
920366179,Sub-Saharan Africa,Swaziland,Vegetables,Online,C,2/15/14,2/15/14,5660,154.06,90.93
650810182,Asia,Indonesia,Vegetables,Offline,M,6/26/16,7/21/16,8050,154.06,90.93
780236423,Sub-Saharan Africa,Benin,Clothes,Offline,H,11/15/15,12/29/15,8151,109.28,35.84
644631230,Sub-Saharan Africa,Mauritania,Fruits,Offline,C,5/31/15,7/11/15,9561,9.33,6.92
550293433,Sub-Saharan Africa,Tanzania,Meat,Online,C,7/4/15,8/15/15,2910,421.89,364.69
423834359,Middle East and North Africa,Pakistan,Baby Food,Offline,H,1/18/10,2/20/10,860,255.28,159.42
262177836,Europe,Spain,Fruits,Offline,H,12/6/12,1/16/13,3103,9.33,6.92
582560193,Europe,Croatia,Household,Online,L,5/25/16,5/28/16,1362,668.27,502.54
172530257,Central America and the Caribbean,Trinidad and Tobago,Household,Online,H,7/14/17,8/31/17,4392,668.27,502.54
139949357,Europe,Kosovo,Vegetables,Online,H,7/1/14,7/14/14,2980,154.06,90.93
762991321,Sub-Saharan Africa,Lesotho,Beverages,Offline,L,4/16/10,5/17/10,4942,47.45,31.79
140142476,Australia and Oceania,Vanuatu,Meat,Offline,C,7/23/16,9/2/16,128,421.89,364.69
940201652,Central America and the Caribbean,Costa Rica,Cereal,Offline,C,12/8/11,1/1/12,5417,205.7,117.11
952280175,Australia and Oceania,Marshall Islands,Personal Care,Offline,M,12/23/13,1/15/14,9720,81.73,56.67
735801875,Australia and Oceania,Kiribati,Beverages,Online,M,10/23/14,11/13/14,8981,47.45,31.79
470503079,Europe,Albania,Clothes,Offline,H,3/9/15,3/21/15,1172,109.28,35.84
406432616,Asia,South Korea,Beverages,Online,H,2/21/13,3/23/13,1298,47.45,31.79
413951814,Europe,Austria,Beverages,Offline,C,5/10/15,5/31/15,6395,47.45,31.79
433734500,Europe,Germany,Office Supplies,Offline,L,8/19/10,9/8/10,532,651.21,524.96
926767003,North America,Mexico,Clothes,Offline,H,7/25/11,8/20/11,9806,109.28,35.84
624348151,Europe,Ukraine,Office Supplies,Online,C,11/14/12,12/8/12,7347,651.21,524.96
578089272,Sub-Saharan Africa,Nigeria,Household,Online,C,5/6/10,5/20/10,8317,668.27,502.54
109914195,Europe,Poland,Clothes,Offline,M,3/12/12,4/16/12,4908,109.28,35.84
862059247,Middle East and North Africa,Oman,Clothes,Online,H,7/23/12,8/30/12,1343,109.28,35.84
947073256,Europe,Georgia,Snacks,Online,C,5/31/10,6/12/10,8878,152.58,97.44
797817552,Australia and Oceania,Tuvalu,Beverages,Offline,M,5/19/13,5/29/13,798,47.45,31.79
917465960,Central America and the Caribbean,Panama,Cereal,Offline,C,3/21/11,4/14/11,7421,205.7,117.11
529504811,Sub-Saharan Africa,Central African Republic,Beverages,Offline,C,6/17/17,6/24/17,1095,47.45,31.79
727732932,Australia and Oceania,Solomon Islands,Vegetables,Offline,L,8/18/12,8/21/12,1201,154.06,90.93
426261651,Middle East and North Africa,Algeria,Baby Food,Offline,H,3/8/16,3/26/16,9150,255.28,159.42
409514796,Europe,Bosnia and Herzegovina,Personal Care,Online,L,7/24/14,9/7/14,3383,81.73,56.67
182228696,Europe,Latvia,Office Supplies,Online,L,5/31/10,7/12/10,4375,651.21,524.96
219452178,Sub-Saharan Africa,Liberia,Fruits,Offline,C,3/29/11,4/3/11,9631,9.33,6.92
616546571,Sub-Saharan Africa,Equatorial Guinea,Cereal,Offline,M,6/20/10,8/3/10,8686,205.7,117.11
639185702,Sub-Saharan Africa,Sierra Leone,Personal Care,Offline,H,12/10/13,12/15/13,8108,81.73,56.67
973355901,Sub-Saharan Africa,Republic of the Congo,Personal Care,Online,M,6/4/13,7/24/13,6496,81.73,56.67
575355994,Middle East and North Africa,Libya,Personal Care,Online,C,2/8/13,3/6/13,9479,81.73,56.67
721797311,Asia,Vietnam,Office Supplies,Online,H,9/2/10,10/19/10,4719,651.21,524.96
959603679,Sub-Saharan Africa,Djibouti,Cosmetics,Offline,H,3/22/16,4/4/16,6908,437.2,263.33
456011426,Asia,Kyrgyzstan,Personal Care,Online,H,8/22/10,9/29/10,2769,81.73,56.67
248569381,Central America and the Caribbean,Jamaica,Clothes,Online,M,7/9/17,8/1/17,6058,109.28,35.84
995138871,Sub-Saharan Africa,Kenya,Cosmetics,Offline,M,1/31/16,3/5/16,2561,437.2,263.33
723893725,Europe,Bosnia and Herzegovina,Household,Online,C,2/13/13,3/11/13,5095,668.27,502.54
683320271,Sub-Saharan Africa,Rwanda,Household,Online,C,6/30/16,7/13/16,8508,668.27,502.54
392217338,Europe,Norway,Snacks,Offline,L,3/12/16,3/15/16,4681,152.58,97.44
789696252,Asia,South Korea,Personal Care,Offline,H,11/5/10,11/19/10,7525,81.73,56.67
185180842,Australia and Oceania,Tonga,Fruits,Offline,M,7/3/11,7/4/11,7981,9.33,6.92
108407437,Europe,Romania,Baby Food,Offline,C,2/19/15,3/27/15,9025,255.28,159.42
359424865,Asia,Nepal,Cosmetics,Offline,L,12/30/15,1/25/16,660,437.2,263.33
358594453,Europe,Iceland,Snacks,Offline,L,12/20/16,2/2/17,4922,152.58,97.44
496590030,Middle East and North Africa,Jordan,Cereal,Online,L,8/27/10,10/14/10,880,205.7,117.11
784397923,Europe,Denmark,Snacks,Offline,C,6/3/13,6/15/13,9631,152.58,97.44
403316962,Australia and Oceania,New Zealand,Beverages,Online,H,3/18/16,5/6/16,9307,47.45,31.79
854958474,Asia,Vietnam,Fruits,Online,L,1/10/11,2/10/11,66,9.33,6.92
111246287,Europe,Cyprus,Meat,Offline,M,6/9/17,7/2/17,9103,421.89,364.69
264416730,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Online,C,8/24/10,8/24/10,5641,154.06,90.93
777018630,Europe,Poland,Vegetables,Online,L,2/19/16,3/19/16,5935,154.06,90.93
731913316,Sub-Saharan Africa,Ghana,Beverages,Offline,M,1/10/15,2/14/15,8270,47.45,31.79
182274615,Sub-Saharan Africa,Lesotho,Household,Online,H,1/1/16,2/5/16,7964,668.27,502.54
601588857,Europe,Moldova ,Clothes,Offline,H,9/1/13,9/10/13,2366,109.28,35.84
833654868,Australia and Oceania,Tonga,Personal Care,Offline,C,1/20/15,2/13/15,5856,81.73,56.67
242583978,Central America and the Caribbean,Saint Lucia,Cosmetics,Online,L,2/9/13,2/20/13,4845,437.2,263.33
962800014,Australia and Oceania,Tonga,Snacks,Online,L,3/16/13,4/26/13,2774,152.58,97.44
249039304,Europe,Russia,Vegetables,Offline,L,3/17/14,5/1/14,5119,154.06,90.93
826350677,Australia and Oceania,New Zealand,Beverages,Online,C,4/5/12,5/18/12,4383,47.45,31.79
540095460,Middle East and North Africa,Lebanon,Cosmetics,Online,L,2/22/12,3/13/12,5104,437.2,263.33
905947482,Europe,Denmark,Cereal,Online,C,11/30/15,1/18/16,8847,205.7,117.11
359893071,Europe,Italy,Vegetables,Online,H,7/22/11,8/6/11,9212,154.06,90.93
108231055,Sub-Saharan Africa,Kenya,Meat,Online,L,8/13/14,9/24/14,6829,421.89,364.69
977572762,Sub-Saharan Africa,Namibia,Cosmetics,Online,M,5/31/11,6/17/11,4359,437.2,263.33
264842021,Middle East and North Africa,Qatar,Snacks,Online,H,11/5/15,11/22/15,1494,152.58,97.44
287275159,Central America and the Caribbean,Cuba,Snacks,Offline,H,7/28/12,8/26/12,9958,152.58,97.44
732421004,Sub-Saharan Africa,Senegal,Personal Care,Online,M,11/1/13,12/1/13,8506,81.73,56.67
908140885,Australia and Oceania,Kiribati,Vegetables,Online,H,3/19/10,3/31/10,7924,154.06,90.93
192608630,Asia,Mongolia,Cosmetics,Offline,H,4/14/12,4/16/12,6029,437.2,263.33
284310567,Europe,Poland,Cosmetics,Offline,M,7/20/16,9/2/16,2670,437.2,263.33
252045524,Central America and the Caribbean,Dominican Republic,Meat,Offline,H,10/13/16,10/28/16,4726,421.89,364.69
584924829,Australia and Oceania,Fiji,Snacks,Offline,M,5/28/15,6/8/15,1110,152.58,97.44
942372310,Europe,Bosnia and Herzegovina,Vegetables,Offline,M,2/6/12,2/19/12,7763,154.06,90.93
604124295,Europe,Macedonia,Meat,Online,C,3/16/15,4/2/15,2659,421.89,364.69
720229613,Europe,Kosovo,Fruits,Online,C,3/7/15,3/11/15,803,9.33,6.92
261049592,Middle East and North Africa,Oman,Cereal,Online,L,2/17/11,3/12/11,9230,205.7,117.11
967258059,Europe,Austria,Personal Care,Online,M,7/31/14,8/8/14,2009,81.73,56.67
599841344,Sub-Saharan Africa,Sudan,Cosmetics,Offline,L,5/26/15,6/1/15,5238,437.2,263.33
590098273,Sub-Saharan Africa,Benin,Fruits,Offline,M,11/20/15,11/26/15,2047,9.33,6.92
189640176,Middle East and North Africa,Libya,Cereal,Offline,L,10/30/11,11/4/11,7597,205.7,117.11
520390880,Europe,Poland,Cereal,Offline,M,6/10/11,7/24/11,4080,205.7,117.11
524586713,Middle East and North Africa,Tunisia ,Cosmetics,Offline,C,6/3/16,6/24/16,5721,437.2,263.33
114776504,Sub-Saharan Africa,Mozambique,Personal Care,Offline,H,8/14/10,9/10/10,3773,81.73,56.67
623821580,Europe,Bosnia and Herzegovina,Fruits,Offline,L,10/15/16,10/31/16,1523,9.33,6.92
754895770,Middle East and North Africa,Lebanon,Cereal,Online,M,2/12/17,3/12/17,9289,205.7,117.11
631485402,Australia and Oceania,Australia,Beverages,Online,L,7/26/17,8/12/17,9418,47.45,31.79
447389304,Middle East and North Africa,United Arab Emirates,Personal Care,Online,L,10/23/13,11/19/13,1292,81.73,56.67
916718804,Sub-Saharan Africa,Zambia,Household,Online,M,2/25/10,3/9/10,6321,668.27,502.54
123897731,Australia and Oceania,Kiribati,Snacks,Offline,M,10/4/15,10/23/15,2947,152.58,97.44
273662412,Europe,Bulgaria,Meat,Online,C,7/20/10,7/23/10,1644,421.89,364.69
941061675,Europe,Kosovo,Vegetables,Offline,M,3/8/17,3/20/17,9917,154.06,90.93
421456849,Europe,Moldova ,Meat,Online,M,12/7/13,12/10/13,7302,421.89,364.69
680521762,Asia,Kyrgyzstan,Meat,Offline,L,3/21/14,4/15/14,367,421.89,364.69
604242742,Sub-Saharan Africa,Mozambique,Fruits,Online,M,5/18/17,6/25/17,7710,9.33,6.92
948918616,Central America and the Caribbean,Jamaica,Cosmetics,Offline,M,6/14/12,7/25/12,4960,437.2,263.33
291160714,Europe,Andorra,Cosmetics,Online,H,4/10/12,5/26/12,9780,437.2,263.33
877892863,Australia and Oceania,Vanuatu,Fruits,Online,C,10/19/11,10/21/11,6862,9.33,6.92
976351392,Sub-Saharan Africa,Seychelles ,Vegetables,Online,M,8/16/14,9/12/14,2928,154.06,90.93
724085128,Europe,Georgia,Fruits,Offline,M,1/21/14,2/10/14,1735,9.33,6.92
778955399,Sub-Saharan Africa,Seychelles ,Clothes,Offline,H,1/13/12,2/29/12,9068,109.28,35.84
969136035,Asia,Turkmenistan,Meat,Online,M,5/9/15,5/20/15,7744,421.89,364.69
743113362,Sub-Saharan Africa,Namibia,Baby Food,Online,H,9/21/16,10/21/16,2612,255.28,159.42
519686210,Asia,Bangladesh,Snacks,Offline,L,9/15/13,9/24/13,5553,152.58,97.44
337965905,Central America and the Caribbean,Costa Rica,Meat,Online,C,7/4/12,7/20/12,477,421.89,364.69
307376277,Sub-Saharan Africa,Sudan,Fruits,Offline,C,8/8/16,8/15/16,8326,9.33,6.92
157653653,Asia,Vietnam,Vegetables,Offline,H,5/23/15,5/27/15,2074,154.06,90.93
588846862,Australia and Oceania,New Zealand,Cosmetics,Offline,C,9/12/10,9/26/10,1727,437.2,263.33
121317231,Sub-Saharan Africa,Niger,Personal Care,Offline,C,12/24/12,1/2/13,9319,81.73,56.67
945738589,Central America and the Caribbean,Trinidad and Tobago,Snacks,Online,C,11/2/14,12/22/14,3920,152.58,97.44
373097264,Middle East and North Africa,Lebanon,Clothes,Offline,H,6/29/17,7/6/17,6626,109.28,35.84
284692084,Central America and the Caribbean,Saint Lucia,Vegetables,Offline,M,11/22/11,1/7/12,5569,154.06,90.93
382134377,Asia,Kazakhstan,Fruits,Online,C,9/30/12,11/6/12,909,9.33,6.92
437347972,Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Online,C,12/1/16,1/16/17,9839,651.21,524.96
742569196,Europe,Luxembourg,Vegetables,Online,M,9/30/14,11/17/14,1581,154.06,90.93
760346877,Europe,Poland,Household,Online,M,7/29/16,8/6/16,2392,668.27,502.54
473542344,Central America and the Caribbean,Guatemala,Snacks,Online,H,2/5/11,2/9/11,558,152.58,97.44
835329425,Sub-Saharan Africa,Sudan,Vegetables,Online,M,7/25/14,7/27/14,1395,154.06,90.93
619194447,Middle East and North Africa,Iraq,Vegetables,Online,L,1/5/14,2/7/14,2252,154.06,90.93
468936240,Sub-Saharan Africa,Malawi,Vegetables,Online,M,6/21/16,7/2/16,7509,154.06,90.93
648666131,Australia and Oceania,Fiji,Office Supplies,Offline,L,11/21/14,12/12/14,3578,651.21,524.96
592807948,Middle East and North Africa,Afghanistan,Household,Offline,C,8/21/14,9/19/14,3900,668.27,502.54
256098020,Sub-Saharan Africa,Zimbabwe,Baby Food,Offline,M,8/1/14,8/21/14,3950,255.28,159.42
563585174,Asia,Nepal,Household,Online,C,11/13/10,11/26/10,6232,668.27,502.54
260630738,Europe,Moldova ,Cosmetics,Online,M,11/5/15,12/19/15,5282,437.2,263.33
862908542,Asia,Kyrgyzstan,Household,Offline,H,6/6/16,7/9/16,2668,668.27,502.54
806404912,Asia,China,Personal Care,Offline,C,9/30/15,10/17/15,1988,81.73,56.67
397418677,Sub-Saharan Africa,Djibouti,Household,Offline,C,3/13/14,4/2/14,3873,668.27,502.54
462561166,Europe,Spain,Meat,Online,H,4/2/13,5/2/13,983,421.89,364.69
998756206,Asia,China,Personal Care,Online,M,8/28/11,9/18/11,3011,81.73,56.67
723240125,Sub-Saharan Africa,Uganda,Cosmetics,Offline,H,10/16/16,11/18/16,1680,437.2,263.33
223561751,Asia,Tajikistan,Clothes,Offline,H,8/10/10,9/21/10,5745,109.28,35.84
607582414,North America,United States of America,Meat,Offline,M,12/22/13,1/30/14,5993,421.89,364.69
353475940,Europe,Netherlands,Personal Care,Offline,H,10/2/14,10/4/14,240,81.73,56.67
259728658,Australia and Oceania,Papua New Guinea,Cereal,Offline,H,1/5/17,1/29/17,8336,205.7,117.11
295139396,Sub-Saharan Africa,Botswana,Cereal,Offline,L,7/14/14,8/18/14,7161,205.7,117.11
948819482,Australia and Oceania,Solomon Islands,Vegetables,Online,L,4/20/17,5/17/17,5624,154.06,90.93
980192744,Sub-Saharan Africa,Djibouti,Baby Food,Offline,M,6/8/17,7/12/17,9670,255.28,159.42
568995511,Central America and the Caribbean,Nicaragua,Meat,Online,C,9/12/15,11/1/15,7271,421.89,364.69
865276610,Sub-Saharan Africa,Liberia,Snacks,Online,C,2/13/10,2/19/10,3432,152.58,97.44
839397370,Middle East and North Africa,Morocco,Office Supplies,Online,L,12/14/14,12/17/14,5190,651.21,524.96
432031619,Europe,Armenia,Beverages,Online,H,6/5/11,6/29/11,6612,47.45,31.79
104165685,Europe,Armenia,Household,Online,L,2/19/12,3/6/12,3796,668.27,502.54
387098395,Sub-Saharan Africa,Sudan,Fruits,Offline,M,10/20/11,11/5/11,9872,9.33,6.92
532441079,Central America and the Caribbean,Saint Kitts and Nevis ,Clothes,Offline,L,10/14/13,11/8/13,2,109.28,35.84
762117564,Europe,Ukraine,Personal Care,Online,M,2/26/11,3/28/11,6378,81.73,56.67
918364179,Europe,Finland,Snacks,Offline,H,3/10/13,4/11/13,3223,152.58,97.44
913729751,Europe,Georgia,Meat,Online,M,4/18/11,5/9/11,1793,421.89,364.69
281075608,Sub-Saharan Africa,Burkina Faso,Household,Offline,H,2/4/13,3/26/13,5373,668.27,502.54
423575580,Sub-Saharan Africa,Namibia,Vegetables,Offline,H,12/1/15,12/10/15,4282,154.06,90.93
564715993,Middle East and North Africa,Libya,Cereal,Offline,L,7/30/10,8/3/10,866,205.7,117.11
898295676,Central America and the Caribbean,Guatemala,Beverages,Offline,H,6/19/15,7/17/15,4508,47.45,31.79
338425958,Sub-Saharan Africa,Cote d'Ivoire,Office Supplies,Offline,H,3/3/12,4/8/12,6616,651.21,524.96
569530665,Central America and the Caribbean,Nicaragua,Fruits,Online,M,6/4/17,6/25/17,5635,9.33,6.92
196346127,Europe,Armenia,Snacks,Online,H,2/28/11,4/12/11,2037,152.58,97.44
593921172,Asia,South Korea,Household,Online,M,1/11/16,2/27/16,3328,668.27,502.54
957617127,Middle East and North Africa,Jordan,Cosmetics,Online,L,4/20/10,5/31/10,9043,437.2,263.33
553107821,Europe,Cyprus,Personal Care,Online,M,12/21/14,1/13/15,5751,81.73,56.67
966379582,Australia and Oceania,Tonga,Cereal,Offline,L,3/26/14,3/29/14,2048,205.7,117.11
253731238,Asia,Singapore,Baby Food,Online,H,4/10/12,5/13/12,3567,255.28,159.42
591774117,Europe,San Marino,Cereal,Online,M,5/8/14,5/30/14,7967,205.7,117.11
627432048,Europe,Cyprus,Personal Care,Online,C,6/2/15,6/23/15,9941,81.73,56.67
427941358,Sub-Saharan Africa,Republic of the Congo,Fruits,Online,C,7/5/11,8/20/11,6212,9.33,6.92
130850875,Middle East and North Africa,Algeria,Baby Food,Online,L,1/24/11,3/11/11,537,255.28,159.42
394021928,Asia,Bangladesh,Meat,Offline,C,1/13/16,2/20/16,8699,421.89,364.69
145628345,Asia,China,Meat,Online,C,6/26/10,7/21/10,3518,421.89,364.69
634156453,Sub-Saharan Africa,South Sudan,Meat,Offline,M,6/3/17,6/28/17,9842,421.89,364.69
478405082,Central America and the Caribbean,Haiti,Cereal,Online,L,9/11/11,10/24/11,9550,205.7,117.11
617485558,Middle East and North Africa,Azerbaijan,Personal Care,Offline,C,8/23/14,10/8/14,6554,81.73,56.67
260821712,Sub-Saharan Africa,Nigeria,Meat,Offline,C,8/8/14,9/19/14,1795,421.89,364.69
938149869,Sub-Saharan Africa,Sudan,Beverages,Offline,C,2/14/16,2/14/16,8249,47.45,31.79
649518859,Sub-Saharan Africa,Swaziland,Fruits,Online,L,6/12/13,7/13/13,5919,9.33,6.92
615290009,Europe,Germany,Meat,Offline,M,1/14/17,1/18/17,6842,421.89,364.69
326137149,Middle East and North Africa,Iraq,Clothes,Online,M,12/3/11,1/2/12,85,109.28,35.84
693046605,Asia,Turkmenistan,Beverages,Online,L,6/20/14,7/21/14,6746,47.45,31.79
897317206,Europe,Italy,Beverages,Online,H,8/13/15,9/1/15,4957,47.45,31.79
640560281,Asia,Bhutan,Meat,Offline,L,12/10/14,12/30/14,4877,421.89,364.69
594699656,Europe,Montenegro,Personal Care,Offline,L,11/14/16,12/30/16,3699,81.73,56.67
151971662,Asia,Indonesia,Personal Care,Offline,M,10/1/11,10/24/11,647,81.73,56.67
574925124,Europe,Ukraine,Cosmetics,Offline,M,6/28/17,7/13/17,1975,437.2,263.33
946421372,Europe,Ukraine,Beverages,Offline,M,3/19/15,3/21/15,5971,47.45,31.79
419634234,Asia,Japan,Cereal,Offline,L,8/7/13,9/25/13,7950,205.7,117.11
468050038,Australia and Oceania,Vanuatu,Cosmetics,Offline,H,10/31/14,12/4/14,5262,437.2,263.33
835467612,Sub-Saharan Africa,Burundi,Vegetables,Online,L,10/16/10,11/12/10,2287,154.06,90.93
885998284,Europe,Armenia,Clothes,Offline,C,2/21/17,2/28/17,5436,109.28,35.84
954065883,Europe,Hungary,Household,Offline,L,7/17/16,9/1/16,8151,668.27,502.54
994406735,Europe,Malta,Beverages,Online,M,6/7/15,6/30/15,5906,47.45,31.79
132069671,Europe,Austria,Personal Care,Online,M,7/9/17,7/20/17,1205,81.73,56.67
712416017,Sub-Saharan Africa,Republic of the Congo,Office Supplies,Offline,H,6/12/12,7/27/12,8586,651.21,524.96
651119601,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline,M,6/2/17,7/17/17,9614,154.06,90.93
184166753,Sub-Saharan Africa,Democratic Republic of the Congo,Baby Food,Online,L,11/2/12,12/20/12,7890,255.28,159.42
517856299,Sub-Saharan Africa,Eritrea,Cereal,Online,H,4/3/14,4/30/14,4042,205.7,117.11
678799569,Middle East and North Africa,Qatar,Baby Food,Offline,H,7/26/15,8/15/15,732,255.28,159.42
663920390,Sub-Saharan Africa,Sudan,Meat,Online,C,7/7/15,7/10/15,7652,421.89,364.69
990455090,Europe,Belarus,Household,Online,M,11/30/13,12/14/13,6526,668.27,502.54
445952498,Europe,Norway,Cereal,Offline,C,6/6/15,7/7/15,6109,205.7,117.11
138273942,Middle East and North Africa,Oman,Snacks,Offline,C,8/21/10,10/4/10,7187,152.58,97.44
345593249,Sub-Saharan Africa,Sierra Leone,Cosmetics,Offline,L,2/13/10,3/15/10,7577,437.2,263.33
966396749,Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Offline,H,5/18/10,6/20/10,7128,437.2,263.33
169483268,Sub-Saharan Africa,Mauritius ,Snacks,Online,L,10/3/12,11/4/12,2720,152.58,97.44
243964135,Asia,Nepal,Cereal,Online,M,2/6/12,2/27/12,3264,205.7,117.11
849263179,Middle East and North Africa,Oman,Clothes,Online,C,9/4/15,10/6/15,4702,109.28,35.84
365116727,Sub-Saharan Africa,Togo,Household,Offline,M,8/30/16,9/8/16,5008,668.27,502.54
841573607,Middle East and North Africa,Tunisia ,Meat,Online,H,2/7/13,3/17/13,9187,421.89,364.69
